time,open,high,low,close,tick_volume,spread,real_volume
2025-06-12 05:45:00,143.774,143.803,143.67,143.731,1160,9,0
2025-06-12 06:00:00,143.732,143.849,143.685,143.841,1250,9,0
2025-06-12 06:15:00,143.841,143.92,143.723,143.733,1060,9,0
2025-06-12 06:30:00,143.733,143.811,143.628,143.808,1064,9,0
2025-06-12 06:45:00,143.808,143.857,143.689,143.731,1149,9,0
2025-06-12 07:00:00,143.732,143.922,143.732,143.909,1601,9,0
2025-06-12 07:15:00,143.909,144.066,143.896,144.021,1150,9,0
2025-06-12 07:30:00,144.021,144.132,143.934,144.105,1298,9,0
2025-06-12 07:45:00,144.103,144.139,143.844,143.875,1606,9,0
2025-06-12 08:00:00,143.876,143.925,143.775,143.844,1478,9,0
2025-06-12 08:15:00,143.847,143.87,143.777,143.826,1340,9,0
2025-06-12 08:30:00,143.828,143.941,143.805,143.832,1367,9,0
2025-06-12 08:45:00,143.835,143.835,143.747,143.791,1284,9,0
2025-06-12 09:00:00,143.794,143.872,143.682,143.707,1269,9,0
2025-06-12 09:15:00,143.707,143.793,143.697,143.759,983,9,0
2025-06-12 09:30:00,143.76,143.78,143.69,143.776,908,9,0
2025-06-12 09:45:00,143.776,143.797,143.56,143.697,1491,9,0
2025-06-12 10:00:00,143.695,143.753,143.654,143.694,1190,9,0
2025-06-12 10:15:00,143.696,143.7,143.52,143.524,1253,9,0
2025-06-12 10:30:00,143.522,143.588,143.493,143.572,1298,9,0
2025-06-12 10:45:00,143.573,143.601,143.445,143.546,1480,9,0
2025-06-12 11:00:00,143.544,143.545,143.396,143.515,1186,9,0
2025-06-12 11:15:00,143.513,143.609,143.474,143.604,972,9,0
2025-06-12 11:30:00,143.602,143.764,143.541,143.715,1053,9,0
2025-06-12 11:45:00,143.712,143.784,143.603,143.617,973,9,0
2025-06-12 12:00:00,143.617,143.74,143.605,143.723,1277,9,0
2025-06-12 12:15:00,143.721,143.721,143.564,143.616,1275,9,0
2025-06-12 12:30:00,143.612,143.615,143.181,143.201,3098,9,0
2025-06-12 12:45:00,143.199,143.353,143.199,143.285,2112,9,0
2025-06-12 13:00:00,143.287,143.413,143.196,143.407,2220,9,0
2025-06-12 13:15:00,143.407,143.49,143.384,143.417,1153,9,0
2025-06-12 13:30:00,143.419,143.456,143.196,143.227,1898,9,0
2025-06-12 13:45:00,143.23,143.519,143.23,143.464,1731,9,0
2025-06-12 14:00:00,143.461,143.589,143.424,143.527,1946,9,0
2025-06-12 14:15:00,143.528,143.692,143.521,143.635,1559,9,0
2025-06-12 14:30:00,143.633,143.74,143.611,143.631,1320,9,0
2025-06-12 14:45:00,143.631,143.75,143.575,143.729,1231,9,0
2025-06-12 15:00:00,143.732,143.878,143.726,143.842,1296,9,0
2025-06-12 15:15:00,143.841,143.903,143.643,143.724,2187,9,0
2025-06-12 15:30:00,143.721,143.764,143.615,143.731,1392,9,0
2025-06-12 15:45:00,143.73,143.732,143.587,143.646,1209,9,0
2025-06-12 16:00:00,143.646,143.735,143.633,143.672,1633,9,0
2025-06-12 16:15:00,143.673,143.692,143.593,143.635,1210,9,0
2025-06-12 16:30:00,143.634,143.685,143.543,143.633,1434,9,0
2025-06-12 16:45:00,143.633,143.682,143.598,143.609,941,9,0
2025-06-12 17:00:00,143.608,143.643,143.521,143.587,1218,9,0
2025-06-12 17:15:00,143.587,143.733,143.583,143.677,732,9,0
2025-06-12 17:30:00,143.677,143.72,143.563,143.594,685,9,0
2025-06-12 17:45:00,143.593,143.628,143.532,143.544,630,9,0
2025-06-12 18:00:00,143.546,143.592,143.544,143.548,608,9,0
2025-06-12 18:15:00,143.549,143.556,143.468,143.504,615,9,0
2025-06-12 18:30:00,143.506,143.549,143.487,143.526,652,9,0
2025-06-12 18:45:00,143.525,143.568,143.479,143.52,603,9,0
2025-06-12 19:00:00,143.523,143.597,143.521,143.562,530,9,0
2025-06-12 19:15:00,143.562,143.594,143.545,143.589,464,9,0
2025-06-12 19:30:00,143.587,143.589,143.484,143.515,515,9,0
2025-06-12 19:45:00,143.515,143.574,143.508,143.573,575,9,0
2025-06-12 20:00:00,143.553,143.585,143.541,143.565,305,9,0
2025-06-12 20:15:00,143.565,143.565,143.535,143.563,162,9,0
2025-06-12 20:30:00,143.563,143.571,143.531,143.557,193,9,0
2025-06-12 20:45:00,143.558,143.559,143.472,143.472,284,9,0
2025-06-12 21:00:00,143.455,143.514,143.335,143.488,189,38,0
2025-06-12 21:15:00,143.481,143.508,143.353,143.462,224,61,0
2025-06-12 21:30:00,143.465,143.496,143.435,143.456,190,38,0
2025-06-12 21:45:00,143.456,143.488,143.371,143.485,141,38,0
2025-06-12 22:00:00,143.547,143.55,143.413,143.44,269,9,0
2025-06-12 22:15:00,143.44,143.471,143.383,143.461,377,9,0
2025-06-12 22:30:00,143.462,143.495,143.398,143.486,361,9,0
2025-06-12 22:45:00,143.486,143.486,143.414,143.451,363,9,0
2025-06-12 23:00:00,143.448,143.465,143.364,143.372,531,9,0
2025-06-12 23:15:00,143.371,143.412,143.353,143.387,329,9,0
2025-06-12 23:30:00,143.385,143.398,143.211,143.278,754,9,0
2025-06-12 23:45:00,143.278,143.33,143.071,143.092,1343,9,0
2025-06-13 00:00:00,143.093,143.192,142.802,143.11,6392,9,0
2025-06-13 00:15:00,143.108,143.157,142.856,142.92,4267,9,0
2025-06-13 00:30:00,142.92,143.039,142.787,142.97,4727,9,0
2025-06-13 00:45:00,142.967,143.187,142.919,143.035,3814,9,0
2025-06-13 01:00:00,143.038,143.15,142.912,143.028,3001,9,0
2025-06-13 01:15:00,143.029,143.204,142.995,143.0,2453,9,0
2025-06-13 01:30:00,143.001,143.101,142.927,143.066,2027,9,0
2025-06-13 01:45:00,143.067,143.288,143.042,143.17,2042,9,0
2025-06-13 02:00:00,143.167,143.234,143.084,143.234,1336,9,0
2025-06-13 02:15:00,143.234,143.234,143.036,143.066,1729,9,0
2025-06-13 02:30:00,143.068,143.074,142.947,142.996,1530,9,0
2025-06-13 02:45:00,142.996,143.135,142.968,143.078,1428,9,0
2025-06-13 03:00:00,143.077,143.324,143.073,143.308,1644,9,0
2025-06-13 03:15:00,143.311,143.485,143.299,143.471,2345,9,0
2025-06-13 03:30:00,143.469,143.741,143.442,143.634,1694,9,0
2025-06-13 03:45:00,143.632,143.633,143.411,143.494,1894,9,0
2025-06-13 04:00:00,143.494,143.523,143.428,143.511,1153,9,0
2025-06-13 04:15:00,143.513,143.716,143.507,143.634,914,9,0
2025-06-13 04:30:00,143.636,143.762,143.583,143.643,1081,9,0
2025-06-13 04:45:00,143.644,143.741,143.588,143.647,1003,9,0
2025-06-13 05:00:00,143.65,143.664,143.506,143.548,1279,9,0
2025-06-13 05:15:00,143.551,143.869,143.545,143.781,1536,9,0
2025-06-13 05:30:00,143.782,143.798,143.609,143.681,1183,9,0
2025-06-13 05:45:00,143.681,143.708,143.508,143.538,1152,9,0
2025-06-13 06:00:00,143.535,143.669,143.376,143.512,2268,9,0
2025-06-13 06:15:00,143.511,143.623,143.441,143.602,1850,9,0
2025-06-13 06:30:00,143.6,143.628,143.447,143.594,1859,9,0
2025-06-13 06:45:00,143.594,143.737,143.592,143.644,1599,9,0
2025-06-13 07:00:00,143.646,143.691,143.531,143.674,2433,9,0
2025-06-13 07:15:00,143.676,143.764,143.646,143.724,1817,9,0
2025-06-13 07:30:00,143.723,143.792,143.667,143.765,1356,9,0
2025-06-13 07:45:00,143.765,143.793,143.648,143.793,1439,9,0
2025-06-13 08:00:00,143.794,143.893,143.739,143.739,1401,9,0
2025-06-13 08:15:00,143.737,143.83,143.669,143.693,1043,9,0
2025-06-13 08:30:00,143.693,143.87,143.661,143.816,1148,9,0
2025-06-13 08:45:00,143.817,143.839,143.743,143.789,1293,9,0
2025-06-13 09:00:00,143.79,143.908,143.745,143.89,1535,9,0
2025-06-13 09:15:00,143.888,144.039,143.886,144.013,1610,9,0
2025-06-13 09:30:00,144.011,144.163,144.01,144.125,1637,9,0
2025-06-13 09:45:00,144.125,144.148,144.023,144.108,1317,9,0
2025-06-13 10:00:00,144.108,144.137,143.968,144.041,1411,9,0
2025-06-13 10:15:00,144.039,144.251,143.996,144.167,1509,9,0
2025-06-13 10:30:00,144.165,144.299,144.132,144.232,1559,9,0
2025-06-13 10:45:00,144.234,144.395,144.219,144.351,1647,9,0
2025-06-13 11:00:00,144.349,144.441,144.295,144.364,1655,9,0
2025-06-13 11:15:00,144.364,144.438,144.31,144.314,1421,9,0
2025-06-13 11:30:00,144.315,144.331,144.225,144.228,1267,9,0
2025-06-13 11:45:00,144.229,144.282,144.101,144.128,1251,9,0
2025-06-13 12:00:00,144.126,144.181,144.095,144.096,1175,9,0
2025-06-13 12:15:00,144.097,144.212,144.083,144.182,1062,9,0
2025-06-13 12:30:00,144.179,144.229,144.124,144.144,1246,9,0
2025-06-13 12:45:00,144.146,144.317,144.143,144.292,1269,9,0
2025-06-13 13:00:00,144.293,144.429,144.24,144.383,1342,9,0
2025-06-13 13:15:00,144.384,144.417,144.314,144.389,1233,9,0
2025-06-13 13:30:00,144.39,144.481,144.177,144.206,2021,9,0
2025-06-13 13:45:00,144.204,144.204,144.048,144.107,1624,9,0
2025-06-13 14:00:00,144.103,144.148,144.017,144.079,1930,9,0
2025-06-13 14:15:00,144.077,144.203,144.061,144.109,1889,9,0
2025-06-13 14:30:00,144.111,144.202,144.078,144.141,1464,9,0
2025-06-13 14:45:00,144.14,144.204,144.075,144.118,1939,9,0
2025-06-13 15:00:00,144.119,144.189,144.09,144.139,1620,9,0
2025-06-13 15:15:00,144.14,144.14,143.967,143.98,1455,9,0
2025-06-13 15:30:00,143.981,144.047,143.951,144.045,1266,9,0
2025-06-13 15:45:00,144.043,144.13,144.037,144.042,1162,9,0
2025-06-13 16:00:00,144.04,144.04,143.979,144.018,1040,9,0
2025-06-13 16:15:00,144.017,144.036,143.965,143.986,879,9,0
2025-06-13 16:30:00,143.986,144.03,143.962,144.015,673,9,0
2025-06-13 16:45:00,144.015,144.068,143.988,144.033,671,9,0
2025-06-13 17:00:00,144.031,144.078,144.012,144.057,845,9,0
2025-06-13 17:15:00,144.057,144.125,144.014,144.099,927,9,0
2025-06-13 17:30:00,144.1,144.194,144.098,144.177,938,9,0
2025-06-13 17:45:00,144.176,144.192,144.064,144.087,913,9,0
2025-06-13 18:00:00,144.086,144.095,143.991,144.025,1108,9,0
2025-06-13 18:15:00,144.026,144.081,143.996,144.075,924,9,0
2025-06-13 18:30:00,144.074,144.094,143.867,143.906,1348,9,0
2025-06-13 18:45:00,143.905,143.971,143.848,143.954,1132,9,0
2025-06-13 19:00:00,143.956,143.995,143.928,143.931,1024,9,0
2025-06-13 19:15:00,143.934,143.942,143.856,143.864,914,9,0
2025-06-13 19:30:00,143.865,143.919,143.852,143.871,742,9,0
2025-06-13 19:45:00,143.87,143.943,143.861,143.934,904,9,0
2025-06-13 20:00:00,143.924,144.065,143.917,144.033,514,9,0
2025-06-13 20:15:00,144.035,144.044,143.983,143.989,432,9,0
2025-06-13 20:30:00,143.992,144.076,143.991,144.073,578,9,0
2025-06-13 20:45:00,144.072,144.135,144.028,144.1,788,9,0
2025-06-15 21:00:00,143.981,143.989,143.812,143.953,201,65,0
2025-06-15 21:15:00,143.95,144.209,143.783,144.154,431,63,0
2025-06-15 21:30:00,144.057,144.282,144.053,144.271,403,70,0
2025-06-15 21:45:00,144.249,144.307,144.169,144.287,411,38,0
2025-06-15 22:00:00,144.354,144.61,144.289,144.596,683,9,0
2025-06-15 22:15:00,144.596,144.669,144.533,144.621,815,9,0
2025-06-15 22:30:00,144.621,144.624,144.501,144.572,791,9,0
2025-06-15 22:45:00,144.572,144.575,144.35,144.477,769,9,0
2025-06-15 23:00:00,144.477,144.696,144.464,144.686,1155,9,0
2025-06-15 23:15:00,144.684,144.749,144.508,144.521,989,9,0
2025-06-15 23:30:00,144.519,144.597,144.466,144.48,933,9,0
2025-06-15 23:45:00,144.478,144.641,144.478,144.567,1249,9,0
2025-06-16 00:00:00,144.567,144.603,144.426,144.47,1868,9,0
2025-06-16 00:15:00,144.47,144.569,144.394,144.45,1222,9,0
2025-06-16 00:30:00,144.45,144.46,144.388,144.425,943,9,0
2025-06-16 00:45:00,144.425,144.558,144.347,144.36,1512,9,0
2025-06-16 01:00:00,144.362,144.383,144.211,144.243,1131,9,0
2025-06-16 01:15:00,144.245,144.263,144.173,144.223,1074,9,0
2025-06-16 01:30:00,144.222,144.306,144.158,144.275,1163,9,0
2025-06-16 01:45:00,144.274,144.358,144.239,144.345,995,9,0
2025-06-16 02:00:00,144.345,144.409,144.289,144.355,943,9,0
2025-06-16 02:15:00,144.355,144.421,144.311,144.415,732,9,0
2025-06-16 02:30:00,144.415,144.461,144.414,144.437,582,9,0
2025-06-16 02:45:00,144.439,144.459,144.358,144.408,782,9,0
2025-06-16 03:00:00,144.409,144.439,144.333,144.415,703,9,0
2025-06-16 03:15:00,144.415,144.473,144.386,144.407,618,9,0
2025-06-16 03:30:00,144.405,144.447,144.372,144.442,713,9,0
2025-06-16 03:45:00,144.444,144.485,144.435,144.476,509,9,0
2025-06-16 04:00:00,144.477,144.48,144.393,144.416,556,9,0
2025-06-16 04:15:00,144.416,144.416,144.322,144.349,453,9,0
2025-06-16 04:30:00,144.349,144.352,144.287,144.336,556,9,0
2025-06-16 04:45:00,144.335,144.357,144.299,144.299,538,9,0
2025-06-16 05:00:00,144.299,144.314,144.139,144.169,803,9,0
2025-06-16 05:15:00,144.17,144.183,144.045,144.094,921,9,0
2025-06-16 05:30:00,144.093,144.101,144.008,144.046,878,9,0
2025-06-16 05:45:00,144.048,144.075,143.968,144.064,946,9,0
2025-06-16 06:00:00,144.063,144.119,143.992,144.05,1071,9,0
2025-06-16 06:15:00,144.049,144.2,144.002,144.164,1113,9,0
2025-06-16 06:30:00,144.167,144.221,144.126,144.126,1276,9,0
2025-06-16 06:45:00,144.124,144.242,144.111,144.23,1273,9,0
2025-06-16 07:00:00,144.23,144.346,144.197,144.33,1292,9,0
2025-06-16 07:15:00,144.332,144.39,144.281,144.347,1272,9,0
2025-06-16 07:30:00,144.344,144.377,144.148,144.148,1191,9,0
2025-06-16 07:45:00,144.15,144.202,144.132,144.177,1073,9,0
2025-06-16 08:00:00,144.179,144.35,144.166,144.294,936,9,0
2025-06-16 08:15:00,144.292,144.342,144.221,144.266,1044,9,0
2025-06-16 08:30:00,144.268,144.28,144.132,144.197,985,9,0
2025-06-16 08:45:00,144.199,144.274,144.094,144.263,991,9,0
2025-06-16 09:00:00,144.26,144.338,144.158,144.173,962,9,0
2025-06-16 09:15:00,144.173,144.231,144.155,144.185,925,9,0
2025-06-16 09:30:00,144.187,144.189,144.118,144.162,790,9,0
2025-06-16 09:45:00,144.162,144.194,144.096,144.11,732,9,0
2025-06-16 10:00:00,144.11,144.17,144.08,144.151,838,9,0
2025-06-16 10:15:00,144.15,144.174,144.071,144.073,624,9,0
2025-06-16 10:30:00,144.071,144.11,144.025,144.052,613,9,0
2025-06-16 10:45:00,144.052,144.079,144.009,144.042,593,9,0
2025-06-16 11:00:00,144.041,144.056,143.986,144.022,623,9,0
2025-06-16 11:15:00,144.023,144.051,143.973,144.032,591,9,0
2025-06-16 11:30:00,144.03,144.147,144.026,144.11,870,9,0
2025-06-16 11:45:00,144.111,144.157,144.088,144.113,732,9,0
2025-06-16 12:00:00,144.111,144.244,144.098,144.235,1030,9,0
2025-06-16 12:15:00,144.233,144.281,144.17,144.244,853,9,0
2025-06-16 12:30:00,144.242,144.271,144.131,144.233,1258,9,0
2025-06-16 12:45:00,144.236,144.252,144.074,144.098,997,9,0
2025-06-16 13:00:00,144.096,144.109,143.885,143.912,1449,9,0
2025-06-16 13:15:00,143.912,143.95,143.799,143.82,1375,9,0
2025-06-16 13:30:00,143.822,143.887,143.769,143.843,1684,9,0
2025-06-16 13:45:00,143.843,144.003,143.782,143.805,2179,9,0
2025-06-16 14:00:00,143.804,143.819,143.657,143.76,1781,9,0
2025-06-16 14:15:00,143.759,143.781,143.698,143.742,1320,9,0
2025-06-16 14:30:00,143.744,144.045,143.648,143.96,1792,9,0
2025-06-16 14:45:00,143.959,144.117,143.95,144.048,2089,9,0
2025-06-16 15:00:00,144.05,144.07,143.989,144.02,1291,9,0
2025-06-16 15:15:00,144.02,144.131,144.012,144.093,1079,9,0
2025-06-16 15:30:00,144.095,144.202,144.04,144.076,1121,9,0
2025-06-16 15:45:00,144.073,144.135,144.066,144.131,1062,9,0
2025-06-16 16:00:00,144.13,144.219,144.086,144.189,1017,9,0
2025-06-16 16:15:00,144.189,144.216,144.146,144.187,750,9,0
2025-06-16 16:30:00,144.187,144.222,144.134,144.147,687,9,0
2025-06-16 16:45:00,144.146,144.196,144.131,144.167,606,9,0
2025-06-16 17:00:00,144.168,144.314,144.157,144.274,694,9,0
2025-06-16 17:15:00,144.275,144.338,144.268,144.303,575,9,0
2025-06-16 17:30:00,144.304,144.41,144.291,144.403,688,9,0
2025-06-16 17:45:00,144.404,144.41,144.346,144.369,485,9,0
2025-06-16 18:00:00,144.37,144.423,144.363,144.419,489,9,0
2025-06-16 18:15:00,144.419,144.488,144.404,144.468,486,9,0
2025-06-16 18:30:00,144.468,144.511,144.46,144.507,516,9,0
2025-06-16 18:45:00,144.507,144.602,144.507,144.596,595,9,0
2025-06-16 19:00:00,144.596,144.666,144.587,144.651,518,9,0
2025-06-16 19:15:00,144.651,144.706,144.641,144.648,576,9,0
2025-06-16 19:30:00,144.648,144.746,144.61,144.746,532,9,0
2025-06-16 19:45:00,144.748,144.873,144.735,144.856,766,9,0
2025-06-16 20:00:00,144.844,144.855,144.76,144.789,326,9,0
2025-06-16 20:15:00,144.79,144.82,144.736,144.749,243,9,0
2025-06-16 20:30:00,144.749,144.779,144.731,144.731,189,9,0
2025-06-16 20:45:00,144.731,144.788,144.693,144.693,339,9,0
2025-06-16 21:00:00,144.647,144.719,144.563,144.685,125,38,0
2025-06-16 21:15:00,144.682,144.713,144.632,144.686,202,38,0
2025-06-16 21:30:00,144.691,144.732,144.673,144.72,130,38,0
2025-06-16 21:45:00,144.72,144.721,144.639,144.699,184,38,0
2025-06-16 22:00:00,144.735,144.81,144.705,144.715,465,9,0
2025-06-16 22:15:00,144.716,144.756,144.696,144.746,259,9,0
2025-06-16 22:30:00,144.746,144.753,144.58,144.644,646,9,0
2025-06-16 22:45:00,144.644,144.67,144.568,144.612,621,9,0
2025-06-16 23:00:00,144.618,144.689,144.604,144.672,822,9,0
2025-06-16 23:15:00,144.673,144.696,144.61,144.675,722,9,0
2025-06-16 23:30:00,144.676,144.797,144.662,144.778,822,9,0
2025-06-16 23:45:00,144.777,144.78,144.652,144.682,1081,9,0
2025-06-17 00:00:00,144.679,144.86,144.667,144.783,1616,9,0
2025-06-17 00:15:00,144.781,144.91,144.769,144.898,1282,9,0
2025-06-17 00:30:00,144.895,144.975,144.87,144.973,1052,9,0
2025-06-17 00:45:00,144.972,145.108,144.875,145.057,1760,9,0
2025-06-17 01:00:00,145.055,145.055,144.865,144.919,1257,9,0
2025-06-17 01:15:00,144.92,144.985,144.869,144.95,793,9,0
2025-06-17 01:30:00,144.947,144.956,144.788,144.837,1020,9,0
2025-06-17 01:45:00,144.836,144.867,144.816,144.864,675,9,0
2025-06-17 02:00:00,144.867,144.925,144.814,144.91,1013,9,0
2025-06-17 02:15:00,144.909,144.948,144.868,144.907,673,9,0
2025-06-17 02:30:00,144.909,144.974,144.904,144.97,635,9,0
2025-06-17 02:45:00,144.97,144.995,144.912,144.941,882,9,0
2025-06-17 03:00:00,144.938,144.964,144.801,144.821,886,9,0
2025-06-17 03:15:00,144.821,144.911,144.78,144.824,688,9,0
2025-06-17 03:30:00,144.824,144.923,144.624,144.806,2439,9,0
2025-06-17 03:45:00,144.808,144.826,144.616,144.657,1083,9,0
2025-06-17 04:00:00,144.656,144.67,144.491,144.534,1046,9,0
2025-06-17 04:15:00,144.531,144.572,144.446,144.473,906,9,0
2025-06-17 04:30:00,144.471,144.509,144.398,144.444,915,9,0
2025-06-17 04:45:00,144.444,144.62,144.435,144.586,817,9,0
2025-06-17 05:00:00,144.586,144.596,144.496,144.549,737,9,0
2025-06-17 05:15:00,144.551,144.629,144.52,144.579,1060,9,0
2025-06-17 05:30:00,144.578,144.67,144.578,144.646,926,9,0
2025-06-17 05:45:00,144.645,144.724,144.63,144.661,953,9,0
2025-06-17 06:00:00,144.662,144.794,144.662,144.776,1117,9,0
2025-06-17 06:15:00,144.776,144.787,144.666,144.719,954,9,0
2025-06-17 06:30:00,144.719,144.744,144.551,144.743,1457,9,0
2025-06-17 06:45:00,144.747,144.891,144.71,144.888,1757,9,0
2025-06-17 07:00:00,144.889,145.02,144.764,144.787,1849,9,0
2025-06-17 07:15:00,144.787,144.839,144.678,144.711,1435,9,0
2025-06-17 07:30:00,144.714,144.813,144.626,144.66,1383,9,0
2025-06-17 07:45:00,144.662,144.666,144.399,144.524,1709,9,0
2025-06-17 08:00:00,144.526,144.685,144.465,144.672,1500,9,0
2025-06-17 08:15:00,144.669,144.808,144.653,144.755,943,9,0
2025-06-17 08:30:00,144.756,144.84,144.749,144.805,923,9,0
2025-06-17 08:45:00,144.805,144.901,144.728,144.901,1601,9,0
2025-06-17 09:00:00,144.903,144.939,144.865,144.893,1220,9,0
2025-06-17 09:15:00,144.895,144.936,144.81,144.837,1570,9,0
2025-06-17 09:30:00,144.834,144.92,144.773,144.898,1090,9,0
2025-06-17 09:45:00,144.897,144.939,144.808,144.818,967,9,0
2025-06-17 10:00:00,144.817,144.831,144.749,144.775,853,9,0
2025-06-17 10:15:00,144.775,144.816,144.722,144.806,727,9,0
2025-06-17 10:30:00,144.808,144.819,144.674,144.699,729,9,0
2025-06-17 10:45:00,144.7,144.738,144.66,144.687,876,9,0
2025-06-17 11:00:00,144.688,144.703,144.588,144.596,689,9,0
2025-06-17 11:15:00,144.596,144.655,144.56,144.611,670,9,0
2025-06-17 11:30:00,144.612,144.612,144.482,144.514,882,9,0
2025-06-17 11:45:00,144.516,144.627,144.505,144.612,877,9,0
2025-06-17 12:00:00,144.612,144.699,144.603,144.675,877,9,0
2025-06-17 12:15:00,144.674,144.699,144.61,144.625,947,9,0
2025-06-17 12:30:00,144.63,144.835,144.383,144.831,2524,9,0
2025-06-17 12:45:00,144.829,144.911,144.763,144.852,1623,9,0
2025-06-17 13:00:00,144.85,144.872,144.717,144.786,1408,9,0
2025-06-17 13:15:00,144.786,144.809,144.688,144.781,1124,9,0
2025-06-17 13:30:00,144.784,144.886,144.763,144.823,1808,9,0
2025-06-17 13:45:00,144.827,144.939,144.805,144.883,1319,9,0
2025-06-17 14:00:00,144.885,144.958,144.851,144.935,1148,9,0
2025-06-17 14:15:00,144.937,144.996,144.924,144.984,1192,9,0
2025-06-17 14:30:00,144.982,145.217,144.973,145.175,1703,9,0
2025-06-17 14:45:00,145.177,145.289,145.149,145.18,1412,9,0
2025-06-17 15:00:00,145.184,145.204,145.079,145.09,1051,9,0
2025-06-17 15:15:00,145.09,145.129,145.028,145.092,878,9,0
2025-06-17 15:30:00,145.09,145.091,145.01,145.028,858,9,0
2025-06-17 15:45:00,145.027,145.112,145.013,145.034,708,9,0
2025-06-17 16:00:00,145.033,145.036,144.905,144.929,834,9,0
2025-06-17 16:15:00,144.928,145.052,144.914,145.037,795,9,0
2025-06-17 16:30:00,145.038,145.086,144.984,145.053,721,9,0
2025-06-17 16:45:00,145.053,145.257,145.042,145.219,1355,9,0
2025-06-17 17:00:00,145.217,145.269,145.162,145.251,1109,9,0
2025-06-17 17:15:00,145.251,145.275,145.15,145.155,1095,9,0
2025-06-17 17:30:00,145.152,145.212,145.123,145.186,914,9,0
2025-06-17 17:45:00,145.183,145.299,145.18,145.243,1586,9,0
2025-06-17 18:00:00,145.241,145.276,145.184,145.267,1047,9,0
2025-06-17 18:15:00,145.268,145.279,145.194,145.265,956,9,0
2025-06-17 18:30:00,145.263,145.28,145.211,145.235,782,9,0
2025-06-17 18:45:00,145.235,145.373,145.235,145.363,909,9,0
2025-06-17 19:00:00,145.365,145.371,145.285,145.354,778,9,0
2025-06-17 19:15:00,145.354,145.378,145.293,145.303,560,9,0
2025-06-17 19:30:00,145.302,145.356,145.249,145.256,643,9,0
2025-06-17 19:45:00,145.258,145.276,145.202,145.212,803,9,0
2025-06-17 20:00:00,145.209,145.277,145.184,145.276,358,9,0
2025-06-17 20:15:00,145.276,145.315,145.192,145.206,339,9,0
2025-06-17 20:30:00,145.206,145.279,145.206,145.258,332,9,0
2025-06-17 20:45:00,145.256,145.281,145.218,145.258,588,9,0
2025-06-17 21:00:00,145.234,145.257,145.144,145.235,159,38,0
2025-06-17 21:15:00,145.243,145.273,145.151,145.271,175,38,0
2025-06-17 21:30:00,145.271,145.281,145.114,145.223,225,38,0
2025-06-17 21:45:00,145.229,145.259,145.144,145.169,212,38,0
2025-06-17 22:00:00,145.191,145.268,145.191,145.25,300,9,0
2025-06-17 22:15:00,145.251,145.279,145.246,145.266,181,9,0
2025-06-17 22:30:00,145.266,145.348,145.246,145.318,330,9,0
2025-06-17 22:45:00,145.321,145.388,145.3,145.381,379,9,0
2025-06-17 23:00:00,145.381,145.381,145.319,145.366,444,9,0
2025-06-17 23:15:00,145.366,145.419,145.333,145.38,345,9,0
2025-06-17 23:30:00,145.38,145.432,145.367,145.398,473,9,0
2025-06-17 23:45:00,145.396,145.406,145.316,145.382,688,9,0
2025-06-18 00:00:00,145.384,145.44,145.185,145.38,1985,9,0
2025-06-18 00:15:00,145.38,145.426,145.302,145.338,1140,9,0
2025-06-18 00:30:00,145.336,145.369,145.271,145.291,1073,9,0
2025-06-18 00:45:00,145.294,145.332,145.216,145.314,1653,9,0
2025-06-18 01:00:00,145.315,145.338,145.208,145.303,1032,9,0
2025-06-18 01:15:00,145.304,145.317,145.205,145.219,781,9,0
2025-06-18 01:30:00,145.219,145.314,145.203,145.294,671,9,0
2025-06-18 01:45:00,145.294,145.318,145.149,145.161,892,9,0
2025-06-18 02:00:00,145.161,145.218,145.148,145.161,706,9,0
2025-06-18 02:15:00,145.163,145.173,145.102,145.169,664,9,0
2025-06-18 02:30:00,145.171,145.214,145.162,145.165,594,9,0
2025-06-18 02:45:00,145.166,145.173,145.117,145.119,518,9,0
2025-06-18 03:00:00,145.118,145.133,145.087,145.118,525,9,0
2025-06-18 03:15:00,145.118,145.129,145.037,145.069,574,9,0
2025-06-18 03:30:00,145.067,145.095,145.045,145.075,468,9,0
2025-06-18 03:45:00,145.075,145.1,145.059,145.067,481,9,0
2025-06-18 04:00:00,145.067,145.11,145.047,145.086,444,9,0
2025-06-18 04:15:00,145.086,145.098,144.99,144.998,426,9,0
2025-06-18 04:30:00,144.996,145.007,144.921,144.937,552,9,0
2025-06-18 04:45:00,144.937,145.017,144.928,145.014,650,9,0
2025-06-18 05:00:00,145.016,145.055,144.992,144.995,565,9,0
2025-06-18 05:15:00,144.995,145.003,144.923,144.952,631,9,0
2025-06-18 05:30:00,144.952,145.023,144.897,144.922,707,9,0
2025-06-18 05:45:00,144.923,145.036,144.901,145.009,843,9,0
2025-06-18 06:00:00,145.011,145.075,144.953,145.006,1167,9,0
2025-06-18 06:15:00,145.004,145.068,144.915,144.937,1102,9,0
2025-06-18 06:30:00,144.938,144.985,144.887,144.947,934,9,0
2025-06-18 06:45:00,144.947,144.97,144.859,144.897,1015,9,0
2025-06-18 07:00:00,144.895,144.963,144.851,144.914,1093,9,0
2025-06-18 07:15:00,144.916,144.991,144.913,144.975,847,9,0
2025-06-18 07:30:00,144.978,145.02,144.941,145.01,721,9,0
2025-06-18 07:45:00,145.008,145.05,144.929,144.952,751,9,0
